Relatório de campanha
1 de junho de 2025 - 30 de junho de 2025
Semana,Status da campanha,Campanha,Orçamento,Nome do orçamento,Tipo de orçamento,Tipo de estratégia de lances,Status,Motivos do status,Tipo de campanha,Código da moeda,Custo,Custo médio,Conversões,Custo / conv.,Impr.,Interações,CPM médio,Taxa de interação,Cliques,CPC méd.
2025-06-23,Ativada,[PMAX]_site,"40,00", --,Diário,Maximizar as conversões,Qualificado (limitado),a maioria dos grupos de recursos está limitada pela política,Performance Max,BRL,"112,13","0,16","122,50","0,92",24.887,694,"4,51","2,79%",685,"0,16"
2025-06-30,Ativada,[PMAX]_site,"40,00", --,Diário,Maximizar as conversões,Qualificado (limitado),a maioria dos grupos de recursos está limitada pela política,Performance Max,BRL,"16,09","0,14","13,00","1,24",5.320,112,"3,02","2,11%",111,"0,14"
2025-05-26,Pausada,[Pesquisa]_dk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"2,49","0,28","0,00","0,00",395,9,"6,29","2,28%",9,"0,28"
2025-06-02,Pausada,[Pesquisa]_dk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"10,50","0,37","4,00","2,62",980,28,"10,71","2,86%",28,"0,37"
2025-06-09,Pausada,[Pesquisa]_dk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"9,46","0,24","0,00","0,00",884,40,"10,70","4,52%",40,"0,24"
2025-06-16,Pausada,[Pesquisa]_dk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"21,57","0,30","0,00","0,00",1.942,72,"11,11","3,71%",72,"0,30"
2025-06-23,Pausada,[Pesquisa]_dk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"9,40","0,30","0,00","0,00",647,31,"14,53","4,79%",31,"0,30"
2025-06-30,Pausada,[Pesquisa]_dk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"0,40","0,20","0,00","0,00",99,2,"4,06","2,02%",2,"0,20"
2025-05-26,Pausada,[Pesquisa]_nk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"2,07","0,19","0,00","0,00",352,11,"5,88","3,13%",11,"0,19"
2025-06-02,Pausada,[Pesquisa]_nk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"9,73","0,30","0,00","0,00",941,32,"10,34","3,40%",32,"0,30"
2025-06-09,Pausada,[Pesquisa]_nk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"11,34","0,39","1,00","11,34",579,29,"19,58","5,01%",29,"0,39"
2025-06-16,Pausada,[Pesquisa]_nk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"13,71","0,27","1,00","13,71",1.729,51,"7,93","2,95%",51,"0,27"
2025-06-23,Pausada,[Pesquisa]_nk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"9,97","0,30","0,00","0,00",873,33,"11,43","3,78%",33,"0,30"
2025-06-30,Pausada,[Pesquisa]_nk-150,"10,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"2,67","0,38","0,00","0,00",166,7,"16,09","4,22%",7,"0,38"
2025-05-26,Ativada,[Pesquisa]_v-strom-800-de,"3,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"4,59","0,51","0,00","0,00",283,9,"16,21","3,18%",9,"0,51"
2025-06-02,Ativada,[Pesquisa]_v-strom-800-de,"3,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"12,56","0,70","1,00","12,56",433,18,"29,00","4,16%",18,"0,70"
2025-06-09,Ativada,[Pesquisa]_v-strom-800-de,"3,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"21,88","0,31","0,00","0,00",1.229,71,"17,80","5,78%",71,"0,31"
2025-06-16,Ativada,[Pesquisa]_v-strom-800-de,"3,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"35,65","0,83","0,00","0,00",2.659,43,"13,41","1,62%",43,"0,83"
2025-06-23,Ativada,[Pesquisa]_v-strom-800-de,"3,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"23,95","0,89","3,00","7,98",1.270,27,"18,86","2,13%",27,"0,89"
2025-06-30,Ativada,[Pesquisa]_v-strom-800-de,"3,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"1,72","0,34","0,00","0,00",77,5,"22,38","6,49%",5,"0,34"
2025-05-26,Ativada,[Pesquisa]_master-ride-150,"9,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"4,22","0,70","0,00","0,00",340,6,"12,40","1,76%",6,"0,70"
2025-06-02,Ativada,[Pesquisa]_master-ride-150,"9,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"35,72","1,02","3,00","11,91",1.032,35,"34,61","3,39%",35,"1,02"
2025-06-09,Ativada,[Pesquisa]_master-ride-150,"9,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"47,25","0,71","6,00","7,87",1.573,67,"30,04","4,26%",67,"0,71"
2025-06-16,Ativada,[Pesquisa]_master-ride-150,"9,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"70,68","0,85","3,00","23,56",4.314,83,"16,38","1,92%",83,"0,85"
2025-06-23,Ativada,[Pesquisa]_master-ride-150,"9,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"92,11","1,15","4,00","23,02",2.701,80,"34,10","2,96%",80,"1,15"
2025-06-30,Ativada,[Pesquisa]_master-ride-150,"9,00", --,Diário,Maximizar as conversões,Qualificado,desconhecido,Pesquisa,BRL,"14,61","1,22","2,00","7,31",224,12,"65,24","5,36%",12,"1,22"
2025-05-26,Pausada,[Pesquisa]_v-350,"3,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"2,98","1,49","0,00","0,00",38,2,"78,42","5,26%",2,"1,49"
2025-06-02,Pausada,[Pesquisa]_v-350,"3,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"8,89","1,11","0,00","0,00",119,8,"74,68","6,72%",8,"1,11"
2025-06-09,Pausada,[Pesquisa]_v-350,"3,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"18,95","0,86","0,25","75,82",228,22,"83,13","9,65%",22,"0,86"
2025-06-16,Pausada,[Pesquisa]_v-350,"3,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"24,98","0,76","0,00","0,00",249,33,"100,30","13,25%",33,"0,76"
2025-06-23,Pausada,[Pesquisa]_v-350,"3,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"21,07","0,88","0,00","0,00",243,24,"86,72","9,88%",24,"0,88"
2025-06-30,Pausada,[Pesquisa]_v-350,"3,00", --,Diário,Maximizar as conversões,Pausado,campanha pausada; desconhecido,Pesquisa,BRL,"3,60","1,20","0,00","0,00",31,3,"116,13","9,68%",3,"1,20"
2025-05-26,Ativada,[Pesquisa]_t-350,"6,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"4,10","0,51","0,00","0,00",70,8,"58,51","11,43%",8,"0,51"
2025-06-02,Ativada,[Pesquisa]_t-350,"6,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"33,32","0,79","4,00","8,33",303,42,"109,98","13,86%",42,"0,79"
2025-06-09,Ativada,[Pesquisa]_t-350,"6,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"62,75","0,62","0,75","83,67",684,101,"91,75","14,77%",101,"0,62"
2025-06-16,Ativada,[Pesquisa]_t-350,"6,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"83,14","0,76","5,80","14,33",655,109,"126,93","16,64%",109,"0,76"
2025-06-23,Ativada,[Pesquisa]_t-350,"6,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"59,45","0,67","0,00","0,00",723,89,"82,23","12,31%",89,"0,67"
2025-06-30,Ativada,[Pesquisa]_t-350,"6,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"16,00","0,73","2,00","8,00",103,22,"155,34","21,36%",22,"0,73"
2025-05-26,Ativada,[Pesquisa]_dr-160,"7,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"5,38","0,23","0,00","0,00",550,23,"9,78","4,18%",23,"0,23"
2025-06-02,Ativada,[Pesquisa]_dr-160,"7,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"16,18","0,90","0,00","0,00",258,18,"62,73","6,98%",18,"0,90"
2025-06-09,Ativada,[Pesquisa]_dr-160,"7,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"28,68","0,48","4,00","7,17",1.136,60,"25,25","5,28%",60,"0,48"
2025-06-16,Ativada,[Pesquisa]_dr-160,"7,00", --,Diário,Maximizar as conversões,Qualificado (limitado),limitado pelo orçamento; desconhecido,Pesquisa,BRL,"64,67","0,43","9,00","7,18",5.619,149,"11,51","2,65%",149,"0,43"
